2022-01-06 17:03:40,991 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@66983d4d: startup date [Thu Jan 06 17:03:40 BRT 2022]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2022-01-06 18:30:46,446 | INFO  | Listening for connections at: stomp://DESKTOP-T6KTKSE:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2022-01-06 18:30:46,447 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2022-01-06 18:30:46,449 | INFO  | Listening for connections at: mqtt://DESKTOP-T6KTKSE:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2022-01-06 18:30:46,450 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2022-01-06 18:30:46,453 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | WrapperSimpleAppMain
2022-01-06 18:30:46,495 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | WrapperSimpleAppMain
2022-01-06 18:30:46,570 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@4b402b06{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | WrapperSimpleAppMain
2022-01-06 18:30:46,622 | INFO  | Listening for connections at ws://DESKTOP-T6KTKSE:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | WrapperSimpleAppMain
2022-01-06 18:30:46,623 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2022-01-06 18:30:46,624 | INFO  | Apache ActiveMQ 5.16.3 (localhost, ID:DESKTOP-T6KTKSE-62817-1641504646283-0:1) started | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2022-01-06 18:30:46,624 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
